organization_id,address,country
e77d61daabdc74411ab0e81aa2d96714,"NO. 339 PINGZHONG ROAD TAIPING TOWN CONGHUA GUANGZHOU, CHINA",TT
765a7cbc6c0093750bf6e5311849b09f,"159 Bà Hom, Phường 13, Quận 6, Hồ Chí Minh, Vietnam",VN
3801ebf6c5cc124ca568296ce26d07a7,Netherlands,NL
2390b672a951e4d872dd4dce0f5ddb4c,Germany,DE
8cc463b5cabd132c20f2b2de34ee5ccc,Austria,AT
7958be9997dbf2b0f94302c98dccaa38,Belgium,BE
78115c01cbe34f20e092b74a1de0b396,"Manor Mill Lane, Leeds, Leeds, Leeds (LS), Yorks & Humberside, England, LS11 8BR, United Kingdom",GB
84911ac64e347f5e24ec9d41c459cc23,"Aggensteinstr. 8 -10, Rieden, Memmingen, Schwaben, Bayern, 87669, Germany",DE
c943d002b9131467bd153939740a43c7,UNKNOWN ADDRESS,US
8b9a76ef760529d0b80039706f3e8100,524 ROUTE 303  ORANGEBURG ORANGEBURG 10962,US
fc5e96d3d36e146fd76fe6eeb31e6f58,"No. 733, fengting avenue, industrial park, Jiangsu, Suzhou, Jiangsu, East China, 215122, China",CN
45d2820c246472b3425d2eeef3dea8bd,UNKNOWN ADDRESS,US
cebbf23cc148f70a81440183aeb3c77a,"Johann-Sebastian-Bach-Gasse 1, Graz, Steiermark, 8010, Austria",AT
8ee74cea72933bdedaf8531ccd231d1d,"GB, BERKSHIRE RG 18 9QL FENTON, TECHNOLOGY GROUP LIMITED KING STREET",GB
7c6a8cbbcab7324ecacc12c3853926b0,"FI, 01510 VANTAA, AYRITIE 8 B",FI
d5d99f738bb8f97951f485c44cc142e1,China,CN
7f31674e8ce6d6cecc394d468702e7f8,UNKNOWN ADDRESS,US
3edf07f6a69ca4f88d78a1ca0ecb8152,"RO, BP HADSEU STREET. NO1., CAMPINA. 105600",CU
1c0c8d4410dabf5ebc655d7ca88b93e6,"GB, KIRKBY BANK ROAD,, LIVERPOOL, L33 7SY",US
60e04453253753d143c6e3604bda75a2,250 CHESTER ST  PAINESVILLE PANESVILLE 44077,US
37bfaefd95ed05d34dc0a67a323bf343,"GB, HATFIELD BUSINESS PARK, HATFIELD AVENUE, HATFIELD, AL10 9TW",GB
36070f99da23502ec28c48cf29eb5444,"GB, SHAP ROAD,  FURMAN HOUSE, KENDAL, LA9 6RU",GB
fda32102d3c574694ac796f2256c9b20,"Via Trivio Di Fuentes 4, Gera Lario, 22010, Italy",IT
3f5b851a57ed85888906df0021a51037,"GB, DEVIZED WILTSHIRE SN10 5RQ, BROADWAY MARKET LAVINGTON",GB
e60cfd626970f9934d364d5ed92627d3,Ireland,IE
ab858ca0a60168fcec7709d152e40cd0,Spain,ES
3c16830e1d83075241de249f9a70f718,"Poligono Industrial Miralcampo (C/ Aluminio 6-8), Parc. 7, Azuqueca De Henares, Guadalajara, Castilla-La Mancha, 19200, Spain",ES
7960b878a3f77e9e5347789a14bb7e8b,Netherlands,NL
ed3ab7f215acd35db6878abefbaa5160,TRIAL CORP. LTD. NANJING CHEMICAL I NDUSTRY PARK LUHE NANJING JIANGSU 0 CHINA,US
3a441cb600abe8e5f6929244f210aefe,"1602 INDUSTRIAL BLVD  HIDALGO, TEXAS HIDALGO, TEXAS 78557",US
5a5adcdc49bbfd98bf3942983295bac4,UNKNOWN ADDRESS,US
53986c4427c85d3768c91c335e35ce3c,Germany,DE
018b7bd8020d10a58a10a2b20264eccb,224 INDUSTRIAL ROAD  FITCHBURG FITCHBURG 01420,US
3c61d343afced13672eef65fce79b46e,UNKNOWN ADDRESS,US
84331ed5f22f07be5e35f3193646fb0a,Italy,IT
778415fbb8323ed6cbf839380fb94c01,"Flat 206-208 & 210, 2/F, Century Centre, 44-46 Hung To Road, Kwun Tong, Hong Kong, SAR",GB
637f6c6d166621619d3b1d0aa6f26c6a,Sweden,SE
3459ea928e668e357ca21d48a8c4b1f8,"Hong Kong, SAR",HK
2decca8094259b8cdc78ddb38a99f016,UNKNOWN ADDRESS,US
78422b4dfd6a5964f8280efd5169bece,UNKNOWN ADDRESS,US
f151aa00cca8f0279b82d6582eca8d14,205 CHESTER STREET  PAINESVILLE PAINESVILLE 44077,US
5dee2b9db5be75c72acfe3544b67c812,China,CN
787315392aba2c6dbc0828dbe596bed7,"Theodor-Marwitz-Str. 2, Lueneburg, Lueneburg, Niedersachsen, 21337, Germany",DE
91439fd1baea9e128c7a389d11ed1580,China,CN
17366731d7bb1b736090a5a4216e2222,"AE, ROUND ABOUT 10, PO 61040, JEBEL ALI FREE ZONE (SOUTH)",IT
90032ec8f5e6ba3091ffe49500b5cc79,HELLERSBERGSTRASSE 14 NEUSS NW 41460 GERMANY,US
367dbfee7dfed8501ada12b43e71611b,"No. 16, yinping road, high-tech industrial development zone, Henan, Zhengzhou, Henan, Central China, 450001, China",CN
f476f94af30130ccc652e50b9e98e88d,ENGINEERS GMBH VOSSKUHLE 38 DORTMUND 44141 DE,DE
ce84d2989dff26a38f9ee510ccc02436,"2401 Edmund Hwy, West Columbia, Lexington County, South Carolina, 29170-1931, United States of America",US
60e02a32fdece9b2755a270896d80a0e,DJIBOUTI,DJ
8f553cdc69ea222ad71fdfcc0622d095,"11211 Trackwork St, Montgomery, Montgomery County, Alabama, 36117-6501, United States of America",US
4c19134da29484536176af1d8b275f72,18 SCHACHERMAYERSTR. A-4021 HANDELSGERICHT LINZ HANDELSGERICHT LINZ SN,SN
05399f5edca3abcd48754e2167c4cb28,Germany,DE
17566129ed9a4c014afb76aefef25f8d,Canada,AU
4d1f746b141c40b973ed555f1149d307,"ZA, 398/400 KINSWAY AMANZIMTOTI, 4155",US
a9179184ee68242ca21efeeba7761b88,"1400 Highway 101 S, Greer, Spartanburg County, South Carolina, 29651-6731, United States of America",US
ff9fdeede1ddc66a57546a3abfbc0e98,"17-18/f, block no. 4, zhuyu international commercial center, no. 9, shouti south road, haidian district, beijing 100048 , 100048, China",CN
aa5a8a6610950f1b95b257292b161248,770 EMERSON STREET  ROCHESTER ROCHESTER 14613,US
d208af1b478ff0e5c8d0d910c3c804af,UNKNOWN ADDRESS,US
6db1e7bc02c99ceaebe836edee48feca,"411 108th Ave Ne, Ste 1050, Bellevue, King County, Washington, 98004-8402, United States of America",US
f28b700bcde8ead4a3754323b3d73c17,114 AV. DE LA MONTAÑA MODULO II SANTA ROSA JUAREGUI SANTA ROSA JUAREGUI 76220,FR
8eebe68686fedb0d586e876a05f519d3,China,CN
0c05bbf39857b63b61bf859fccabdf7e,"Normannenweg 28, Hamburg, Hamburg, Freie und Hansestadt, Hamburg, 20537, Germany",DE
f1ce3f6f0d7d235a7edc4dbb5c38b256,France,US
6492888c4d0afdae48e95d8f2b3468cb,"MEDICINES & HEALTH PRODUCTS IMP & E & JIANGSU HONGKANG CUSTOMS CLEARANC YUHUA DISTRICT, NANJING, JIANGSU CN",US
85d1b372500f8f5c106cc4de4935d8af,СОЕДИНЕННОЕ КОРОЛЕВСТВОBRANDON IP27 OBH 6A STATION WAY КОНТРАГЕНТ,AU
0ffef1cedc8eef01b1fa31a4aea13cf0,BURGEMEESTER MOSLAN 13 8051 CP HATTEM THE NETHERLANDS,NL
19b39bae75e2739204a7b1b97fc64d7f,"RUE DE TOURNAI 2, B-7604 CALLENELLE BELGIUM 0 BELGIUM",BE
68a0a67f448ea432ea839ced55f50788,"Unit C, Centrepoint, Marshall Stevens Way, Trafford Park, Manchester, Manchester, Manchester (M), North West, England, M17 1AE, United Kingdom",US
6c8eb3ac5c56e6191b270ab2f58b9c01,"IT, 00134 SANTA PALOMBA (RM), VIA DEI VERBASCHI 6/8",IT
bf47bedbfce86bb8caad92229f19df7c,"14 HE BIN ROAD,  CHANCHENG DISTRICT , FOSHAN CITY GUANGDONG CHINA CHINA",AU
3dff3a440557cd4367734bade9e3d448,Serbia,RS
82703d25e94464b59553d00eab6e2189,"19991 SEATON AVE PERRIS, CA 92570 TEL:951-943-9723 FAX: 951-657-8370 UNITED STATES OF AMERICA",US
06c520eed56fa6000d84bf89b1803071,"2654 Weaver Way, Atlanta, Gwinnett County, Georgia, 30340-1554, United States of America",US
7d4d2327eb072cd6062d069a4ca06a6a,Italy,IT
87908e1d07ef37c1ee446df5a1bf67c9,Turkey,US
a6d41c65f9ea729bc86b7dc8287f01ff,"Bruckmannring 22, Oberschleissheim, Landkreis Muenchen, Oberbayern, Bayern, 85764, Germany",DE
14278140e8c0e4f59415054367468a34,Australia,AU
3e102fd4f4b3b8c8c1ebb426c6f4a568,"Taiwan, Province of China",TW
7e23c90d5b1830b0ad39d848d72a9eb8,"Viale Sandro Pertini 41-43, Cazzago San Martino, 25046, Italy",IT
321cc9f365f6387bdb02e8c3b69b553e,9630 NORWALK BLVD  SANTA FE SPRINGS SANTA FE SPRINGS 906702954,US
de0bf6c2e09bcb92563bf07cf8854834,"Vle Alessandro Manzoni 42, Carpi, Modena, Emilia-Romagna, 41012, Italy",IT
44b094a357940d89308fe8a36b5fd940,Romania,RO
4fc364b030358acb3bf331a6a39936e1,"Zutphenstraat 15, Oldenzaal, Oldenzaal, Overijssel, 7575 EJ, Netherlands",NL
3f23162a652ddfa5b33e4662ce47f890,France,US
cbc359099ffd899bbacc81233b5cdef7,France,US
086c07876ff1953ac259d280eb4f570f,Russian Federation,CN
5fa8ac78235cb505ff8998be0b260279,Belgium,BE
0461dd5ed3489ca07ddc70cdc41d2b1e,"GB, PENISTONE, S36 6BJ, GREEN ROAD",GB
0984468b2d454ff65d49642004668e26,"GB, RUNCORN, CHESHIRE, WA1TR, MANOR PARK",GB
d1e9976d8560a0c4b4d4817ad23935e4,Italy,IT
7e8f0e5ce5930395e4fdb907d1ee0be9,"TR, ISTANBUL, ISTANBUL ANADOLU YAKASI, ORG.SANAYI BOLG.GAZI BULVARI NO:39-41 PK:57 TUZLA",TR
1691b592f1059547b517525255bd6b00,"GB, BASILDON ESSEX SS15 6TE, CHRISTY WAY SOUTHFIELDS IND. PARK",US
ce0fd8ddb497ec9c4715fc6cd70cdffb,Germany,DE
a7be41396b9ffdd406471fa09ac22e14,Romania,RO
fa914efdaa3f18f155d2cb98ad97d0b7,8015 DOVE PARKWAY  CANAL WINCHESTER CANAL WINCHESTER 43110,US
19684b6097239712d1feac6dc7c03ed7,Canada,AU
5d948f9f2f1cea1f62fe83648e52f827,"Via Franco Maria Malfatti 67, Vazia, Rieti, 02100, Italy",IT
fef44a82c38310675050da84b29718b5,"NO.8, HUAXIRD, DALIAO DIST.,KAOHSIU NG CITY 83164, TAIWAN TAIWAN",ZA
55010252e6c73ef6378f46d1f4a358b4,UNKNOWN ADDRESS,US
f8933f76bc9b4b4002e0a57d80e050b2,Japan,AU
8432a29c2a40097ef3c9db9e95e06e4c,Azerbaijan,AZ
7c3cd3417c916655e7b1781bdf759b83,"DE, DUSSELDORF, 40549, HANSAALLEE 201",DE
4686f367887e269869c7f84d6657e64b,"Via Felice Matteucci, 2, Florence, 50127, Italy",IT
63469ff2874c6565b3ca8e6e3fa84f33,"VIA SEGNI,5-7-9-25062  CONCESIO(BRESCIA) ITALY ITALY",IT
36d7cef5e75017c6d7ea5e134eb50e5a,"6-7 ZONA FRANCA INTERNACIONAL KM. 28 1/2, CARRETERA A COMAPALA  OLOCUILTA, LA PAZ OLOCUILTA, LA PAZ S/N",SV
6ff3ef782935c66f5a43d58bddfde892,"301-307 Lockhart Road, Wan Chai, Hong Kong, SAR",HK
271a0c03e209bb52b3c3f83184572e06,GELBJUTAREGATAN 2    LINKOPING  581 87 SE,US
51035d5bb0665b1bf53ac30b74794a05,8862 NICOL HILL DRIVE  COTTONDALE COTTONDALE 35453,US
080c6a411ac171750d7419f9124b0b3c,"ROD BR 265 SN KM 208 CENTRO BARBACENA, MG  36202-630  BR",BR
1a82d62fad3c253213721ed8fb14a12c,"25 A BLDG ZIP BUFALO INDUSTRIAL PARK S/N VILLANUEVA, CORTES VILLANUEVA CORTES 00",MX
49a5eb16e2669dda6c750670b9bad883,Slovenia,SI
1923e93233a0325c15d37bf3a5e7b5cb,UNKNOWN ADDRESS,US
bc2e2e2b7c26fc7e70ce6edd33fae18f,"3 Rutherford Road Stephenson Industrial Estate, United Kingdom",GB
a7a271bd24eb5a6eb5f781f23820cf47,UNKNOWN ADDRESS,US
dbab1a11339f94a179760fa37fd3b15d,"Scheldelaan 420 - Haven 507, Belgium",BE
4a48e217cf0213d5b9f961169ae3ca54,Germany,DE
6fe23a4d293989932e3c49472f5436b2,"US, 600 COUNTRY LINE RD, ELMHURST, IL, 60126-2081",US
742397f171dfd97966f3ea292a0d8217,"Ohmstr. 3, Eching, Freising, Oberbayern, Bayern, 85386, Germany",DE
b986364de316927f613a274d658ea535,"ИТАЛИЯ20060,GESSATE(MI)VIA MONZA 146",IT
6c5e7196e51f8638e648191d7cf13be3,"852LGS BURZACO, BUENOS AIRES, ARGENTINA",AR
9e54f93a3246f0a3d086e800f3de97b1,"Leicester Road, Shepshed, Loughborough, Loughborough, Leicester (LE), East Midlands, England, LE12 9EG, United Kingdom",GB
2d758e95f0cf8497c93e2123fac3f801,Germany,DE
34c819d9fde656905aa7d1f349426e4f,"GB, ABERDEEN, AB32 6JL",CA
a7cbdcbd973361dbbae3ce385448e2f9,HONG KONG,CN
2ebc62ae58d4e213ac3ff39172b5f996,VIA DELLE INDUSTRIE 9 5 MEZZAGO IT,IT
5bbac466fb91b05a7ba510f8934e0ed0,UNKNOWN ADDRESS,US
e87f41b234e6e3991ea7bc042d1f249c,"Uelfe-Wuppertal-Str. 17 -19, Radevormwald, Oberbergischer Kreis, Koeln, Nordrhein-Westfalen, 42477, Germany",DE
4b1eafe7abeffce62615b1fbdb534259,"BURGAGE MOR, BLESSINGTON,           CO WICKLOW, IRELAND.                                                    IRELAND",IE
1a2dabc57b40b53cd2434919cbeaf01b,CHINA,CN
5cbe358c8e1c8e7767535e25d10bf964,UNKNOWN ADDRESS,US
0b27ff16353c99bb0298d5f25bdbe5f5,Singapore,SG
6a61b58df5eab4eb544c7dec1ae05f46,UNKNOWN ADDRESS,US
e5a3c5d00f30f2dd903edc178ccf6cc0,Brazil,BR
2f37044762e808605701746918c0b89f,"LTD. NO 18 GANQUAN ROAD , ZHENXING DISTRICT , DANGDONG 300384, CHINA CHINA",CN
e34348b173f1264240722d76456bca72,Japan,AU
24bfc8da740702f1772428715a1521d9,"ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫDUBAI,17803OFFICE NO.FZJOA-1818 AND 18-19, КОНТРАГЕНТ",UY
005ceaa6c4d3cf38de771661cb13c8d6,COLOMBIA,CO
586d5e6fad06f121b0920efad3f269d5,"13701 Mines Rd, Laredo, Webb County, Texas, 78045-7847, United States of America",US
188456c673dc8af74d5469370d809d79,Netherlands,NL
752e3cc7ae1cb9492f4f335e36f648af,".LTD ROOM1108,DIAMOND OFFICE BUILDI NG,ZHIJIANG ROAD,HANGZHOU CHINA 0 CHINA",CN
af48ca353b03cddafb0d38d91edf74af,"748 HWY 463  TRUMANN, AR TRUMANNAR 72472",US
e1f06d3c291869f77990282e628a641c,AV UNO 12 PARQUE IND CARTAGENA AV DOS Y AV HIDALGO TULTITLAN MEXICO 54900,ES
4840fffb305f806d94cc5e19e8226b45,"СОЕДИНЕННЫЕ ШТАТЫMILWAUKEE, 532096820 NORTH 43RD STR., КОНТРАГЕНТ",DE
b2858272945f0c5ce77366be8641d8d2,France,US
f8e374ef7af6fead44194cec5ff72106,Sweden,SE
70b482e68d659c44c01bb77d1647b4b5,UNKNOWN ADDRESS,US
a24f4ee733e0a68197fb6ac0a9cedcc5,310 COMMERCE DRIVE  AMHERST AMHERST 14228,US
e8148ff76cbb241ac303554894bee8a4,UNKNOWN ADDRESS,US
0e97dd75f92770886da831b96c778f47,127 GOODWIN CIRCLE  NC 28115,US
bd089f937deafbd6373e1d1739dbfdbc,СОЕДИНЕННЫЕ ШТАТЫ1631 BENTLY PARKWAY SOUTHMINDEN 89423-4119 NEVADA,US
5a12ab8bd9d441de4702cba8d6c93b0c,"TR, ISTANBUL, MAHKEME SK.YOGURTCU YAN 20 KARAKOY",KZ
1a450e21a10ca7f6a38111e63102ede7,China,CN
774f07aed394c1fbf7ee043e64b19808,HJALMAR WESSELS VEI 10 POSTBOKS 16 SARPSBORG OS 1721 NORWAY       TE 118840,NO
121e6762f28dc7b34cf1bcc093878ee6,"KOREA, REPUBLIC OF",KR
4686f367887e269869c7f84d6657e64b,"2 Via Felice Matteucci, Florence, Italy 50127, Italy",IT
8d044c82deaa7a10dc1478199b5e475c,Poland,US
63a755f3c99dbbd241086bedc3120c04,"Monsal House, 1 Bramble Way, Clover Nook Industrial Park, Somercotes, Alfreton, Alfreton, Derby (DE), East Midlands, England, DE55 4RH, United Kingdom",GB
c1254f1e6296dbcdf7ef003c5a13104c,Belgium,BE
ef40cd16cf98989c2e5956c4e6b891ec,"6317 Euclid St, Marlette, Sanilac County, Michigan, 48453-1426, United States of America",US
2e8374f130284773bddd6cfa2831d066,7200 INTERSTATE 30 LITTLE ROCK AR 72209             US,US
ca705ac30824730c9ad377a9f1457bd4,"NL, DE BRAAK 1, 4704 RJ  ROOSENDAAL",NL
2c0ecf4ccde1b82d22cd680733f8b06f,1311 ROUTE DE LILLERS S/N BUSNES BUSNES 62350,FR
a0d26791e08c497b42d4fd4ee928d88c,725-11 152BLOCK NAMDONG INDUSTRIAL AREA KOJAN-DONG NAMDONG-KU 13LOT INCHON INCHEON SN,US
136bcf2a279c98cf3c07e0dad82beeef,"Via Privata Grazioli Don B. 0030, Milano, 20161, Italy",IT
3c09dd1d542d11331aaba7c6886975d9,Germany,DE
991b14b3b0a60af3b77c7c7cef0571d7,"Korea, Republic of",KR
4f0757de558805cfa6cc7e11b029972d,"45TH FLOOR, JARDINE HOUSE, NO. 1 CONNAUGHT PLACE, CENTRAL HONG KONG",HK
08f3b6084e5550af27f93e46b022f6f0,"Laubenhof 15 a, Essen, Essen, Duesseldorf, Nordrhein-Westfalen, 45326, Germany",DE
73d5cb6711da31983510605579815109,GOLDSCHMIDTSTR.,DE
f844701cf976fdc3fa520ed1f0b87d70,"ROOM 02 BUILDING 1 UNIT 2 THE T8 OF PHASE SECTION TIANCHENG JIEFANG SOUTH ROAD NO.168 JIANGAN DISTRICT WUHAN CITY, CHINA.",CN
c033a3792c79cd7961f0b3669c586f06,"377 MOO17,BANGSAOTHONG SAMUTPRAKAN10540THAILAND",TH
c65d68e143459caad2825a2d2cd8d472,"1-43-5 SEKIGUCHI  BUNKYO KU TOKYO BUNKYO-KU, TOKIO 112-0014",DE
2bf3d936bf07bc5c18420fc115c3edd9,rm 6 1 fortune plaza no 57 north station road shenhe district shenyang city china shenyang city liaoning liaoning province,GB
d88f7084f48f02eefab1d630d3707eb5,Germany,DE
363e6c2ad7a48c25474e81b9b5cf3537,"C SOC EUR 5000.000 I.V.42124 REGGIO EMILIA,,ITALY",US
d845d1f60bb828db7189028afb978ab7,25 RIZZOLO ROAD  KEARNY KEARNY 07032,US
8f3317e73ef1c64a314c2f8f50b29671,UNKNOWN ADDRESS,US
eee480fe8606f8a45721235f2ca46b18,Belgium,BE
785bb79ac7bbbda4d5d9d240925c2c5e,Malaysia,US
3fe066494424923a44b742b54af0c75d,"DUBAI. 263176, JEBEL ALI FREE ZONE (SOUTH)",AE
b0c870611c241b52def095fed360a677,Singapore,SG
d515ad35c7e4f5700c83d055c276acb1,UNKNOWN ADDRESS,US
5c17c9c2104b14eb0eab7a22136e9926,Japan,AU
9ecc30646f2983846514656e0ad39af1,China,CN
67c313c0a9ed22c9af934101c290735d,"Fahrenberg 22, Barsbuettel, Stormarn, Schleswig-Holstein, 22885, Germany",DE
7920e21af6871d920364fb9642432d21,Switzerland,CH
3d556668a713d423e172dfb749feb245,"DE, GLINDE D-21504, POSTFACH 1207",FR
1d507f2ca72e1171bb01dda0c1fcc455,st valier street granby quebec j2g7y4,CA
f2a290dfb4271628f172245ada4d9a50,"325 Brewer Rd, Batesville, Panola County, Mississippi, 38606, United States of America",US
52f440b36d1c7984f52de30b558810e0,"Raiffeisenstr. 4, Langenau, Alb-Donau, Tuebingen, Baden-Wuerttemberg, 89129, Germany",DE
79e9176dba519d17517a418c1e5abac7,Italy,IT
9d35973221cca51fc81f064d3cb5aa62,Singapore,SG
89018f748bca6512746d13e6c766f8b6,UNKNOWN ADDRESS,US
809205efe34849170bdc4b3b2f6c85a0,Germany,DE
d02f12923e81dac7738eeed1bc1d4684,"SI, 8210 TREBNJE, PRIJATELJEVA CESTA 12",SI
5b1e42442a73c9544fb29f1384305547,"PORATION F2, BLD 5 NO. 260 AVE 6 HANGZHOU ECONOMIC & TECHNOLOGICAL DEPT ZONE, 310018 CHINACHINA",US
a51422b347886a04b1de848f1ed09609,"GB, GPC HOUSE SPIRES BUISNESS UNITS MUGIEMOSS ROAD, BUCKSBURN, AB219NY ABERDEEN",GB
656780e51bff7a869d85b750826d7178,Romania,RO
2b0bccc6f37d7825940978719cbe2b98,"Via Italo Betto 11, Voghera, Pavia, Lombardia, 27058, Italy",IT
81cf2d38a6a3c7015453a8790e9d8852,Netherlands,NL
0fc7ea97a081ac14cab727d1a4784f3f,Poland,US
71d3389294f51a94a3787def7ee8d026,Austria,AT
d7709445e8b75f6a978633e3c51cd9d1,Germany,DE
f3dd42a3e5a6ec8102c4c40747fecfc3,UNKNOWN ADDRESS,US
21f3181b29a71c2b1b658181db6758ee,"AG,",US
ffba6eb9d1d11b0b5c4857c1e6d45dd8,China,CN
59520d0702e3d98642f0ff2e664c0469,"Zone Industrielle Du Chateau De L Isle, 9 Avenue Jean Jaures, Feyzin, Rhone, Auvergne-Rhone-Alpes, 69320, France",FR
9cf257e466b05510d0eb53a6edb0b422,UNKNOWN ADDRESS,US
47c2b46debc8b3648cc227525daaab50,"GB, UNIT 4, BERRYMOOR COURT, NORTHUMBERLAND BUSINESS PARK, CRAMLINGTON NORTHUMBERLAND NE23 7RZ",GB
0141362129d60d93a84371b9f5670ef2,"9951 WEST 190TH STREET, UNIT B  MOKENA MOKENA 60448",US
18f4b1e694bcf8e87784f874b9042c7c,UNKNOWN ADDRESS,US
d01a4cfd5247474ed045fa698c2b0351,Singapore,SG
ad46d46eb59ac9274b01a865f837d4a1,"(PTY) LTD 13 ENGWENA ROAD, SEBENZA,EDENVALESOUTH AFRICA",ZA
25dbe37cb6729947c546c0fbc35ee109,Japan,AU
472f065b1f59134914eaf9a24758b4f8,"Boomsesteenweg 957, Wilrijk, Antwerp, Antwerp, Flemish Region, 2610, Belgium",BE
e81be0767294010da0ac16995eea0421,"1f, no. 128, guankou middle road, guankou town, Jimei district, Fujian, Xiamen, Fujian, East China, 361000, China",US
e6bf22c927b7957e7efcd5e9d1adbd9f,Netherlands,NL
388ca3f65ab16e1b1db498fef3c6e313,UNKNOWN ADDRESS,US
0e3cd1f6d923beef4d48b3890f8e2aed,"1125 HURRICANE SHOALS ROAD, LARENCEVILLE GA 30043   LARENCEVILLE GA 30043 US",US
86aaf8a0f5f65c4a22ca5551492b695b,"S/N LIANTANG INDUSTRIAL ZONE  CHANGSHU CITY JIANGSU CHANGSHU CITY, JIANGSU 215551",CN
0773a79f66632f5bfcdceec213d1c601,Germany,DE
6c7005a4f69e1947304dfbbdb2ecf26a,"PLOT NO. 27,BALAJI SADAN, 6TH FLOOR  16, K.A. SUBRAMANIAM ROAD, OPP. SIES SCHOOL, KINGS CIRCLE, MUMBAI PIN-400019",IN
0b89699e79971848e781f1a0e1cc7752,"01420, MASSACHUSETTS, FITCHBURG, 224 INDUSTRIAL ROAD",US
4b8c941746c53eedab61b4fbbefc5320,"Burgemeester Moslaan, 13, Hattem, 8051CP, Netherlands",NL
429584453c225a077d162aec77fa548c,"Furman House, Shap Road, Kendal, Kendal, Lancaster (LA), Northern, England, LA9 6RU, United Kingdom",GB
627f4cc0c87e6488035b8a32f7119cc4,Turkey,US
e81848a95264474cd4b04aa5f44c792b,Finland,FI
4a44d0b141bfe5a280c158bd8fbb56f5,Germany,DE
a46d126bd2a99d4e28747d72dfec5bbc,Netherlands,NL
354e0b5eeace2647339c95ce14ed930f,China,CN
322f50bf255366e0ef5d21601eb5d784,UNKNOWN ADDRESS,US
b1d6bff8706cad78d0f993ce6ef01f72,"ROOM 1005, TIANCHENG INTERNATONAL BUSINESS CENTER,",CN
00df81f1b6be3c2506cea2d32b6b8395,"С/O JOHN H. CARTER CO, METAIRIE, 70002",US
860ba7fc288c98c6d0c42796ae123e52,2 STR. OTTO RUDOLF  TIMISOARA TIMISOARA 300522,RO
bdd3ebfd42dedfb704900e28855ea045,"Perfectos Mills, Normanton Lane, Bottesford, Nottingham, Nottingham, Nottingham (NG), East Midlands, England, NG13 0EL, United Kingdom",GB
5de6a3387b5923cd52264b11a427c35f,BURGEMEESTER MOSLAAN 13 8051 CP HATTEM NETHERLANDS,NL
f2d45bf88ff1e9ad9d97cd632a999d9a,"13 Rue Maurice Trintignant, Arnage, Sarthe, Pays de la Loire, 72230, France",FR
99c63400e3d9e2ac4ea800daacfc2830,"NO 29 TAIHUA STREET,  SHIJIAZHUANG,CHINACHINA",CN
b35a7dbac147ac7b750929d907902bd5,"US, 1PARKER PLACE, SUITE 725, JANESVILLE, 53546",US
e72ac4d8608827334e61ea0013772acc,"1125 Willow Lake Blvd, Saint Paul, Ramsey County, Minnesota, 55110-5128, United States of America",US
7da919c03ad8e1a761bd66a3c9ce57f9,UNKNOWN ADDRESS,US
2462ebe04133dcfbde20aaa30de0ba9b,Netherlands,NL
88fccb56daa634234167514d8a2a6d31,Germany,DE
889d5e41eee33f444ae1977e3d715a65,India,IN
64848280cb1a7fc604bc3998b5f252af,"4750 SIMONTON ROAD  DALLAS, TX DALLAS 75244",US
98e8e4059cdea6327e8e01096fdd5a97,"78655, ., DUNNINGEN-SEEDORF, HUMMELBERGSTRASSE 20,",DE
27af444f236ec0b7e1d8203d0a8bf5ba,"NO 1, HAI XIANG ROAD, NINGBO PETROCHEMICAL,ECONOMIC & 315207 NINGBO CITY, ZHEJIANG PROVINCE CHINA",CN
100c4ec296636c67c437ac09ef81a98f,"ROOM903, 9F., 29 AUSTIN ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",HK
263f6aa0eafc563ef38c536f1da947d2,BAU KE HAMLET TAN PHU TOWN DONG PHU DISTRICT BINH PHUOC PROVINCE,CN
235bccafc1052c48129206ca16c57367,China,CN
ae20554fbf3aa50f84d70d42a0c6cb83,"B1-22, Sharjah International Airport Free Zone (SAIF), Sharjah, United Arab Emirates",AE
4a526bb4688922e46fd296006dc580a1,5 OHLEBERGSWEG S/N GIESSEN GIESSEN 35392,DE
57f94185b08a612287e980f532e1f669,"83 Hawick Drive, Dundee, Dundee, Dundee (DD), Scotland, DD4 0JY, United Kingdom",GB
789bbc6e5045f0d8ecf0a0c110193fa5,Netherlands,NL
2f3fdbbc73237d92ea238ba8e1440450,Germany,DE
d12d32778295db5f2b3b6c868f7e7a7d,"Unit 2-4, Cunningham Court, Shadsworth Business Park, Blackburn, Blackburn, Blackburn (BB), North West, England, BB1 2QX, United Kingdom",GB
4862eee43a073a692c0a84d6cca4a427,UNKNOWN ADDRESS,US
22f786e41bad34885231f98911d8f291,Belgium,BE
db95ae19372766c3b12fdbc28d44e904,2501 CASSENS DR SN FENTON FENTON 63026,US
263f6aa0eafc563ef38c536f1da947d2,BAU KE HAMLET TAN PHU TOWN DONG PHU DISTRICT BINH PHUOC PROVINCE.,VN
bebf17041cda3cb5de2ba1e3ca1345da,Australia,AU
d2bc485aa3de81f3bdd7f9236e96bfb5,"Zone Industrielle Gruner, Roche La Moliere, Loire, Auvergne-Rhone-Alpes, 42230, France",FR
